the_geom,cartodb_id,the_geom_webmercator,objectid,_ds_write_method,access_direction,access_direction_cardinal,accessible,baby_change_facilities,bbq,boat_ramp,caravan_disposal,carriageway_code,carriageway_configuration,category,construction_date,description,distance_from,driver_reviver,emergency_phones,entry_taper,exit_taper,food_available,fuel_available,guid,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,last_updated,latitude,lga,light_vehicle_parking_capacity,light_vehicles_parking_type,lighting,link_no,litter_bins,longitude,lookout,ne_unique,pets_allowed,picnic_table,playground,power_outlets,power_supply,region,responsible_authority,rest_area_name,rest_area_number,road_name,road_number,separated_parking_areas_light_heavy,shade,shelter,side_of_road,sign_non_potable,site_status,sports_ground,suburb,invalid_the_geom,toilets,tourist_information,tree_shading,vehicle_type,water_supply_type
0104000020E6100000010000000101000000C780ECF5EE186340E25BA835CD6B3EC0,3891,0104000020110F00000100000001010000009F1088362C38704158E955FDD0244BC1,,,Counter,,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,14.7km West of Bellingen (17.2km East of Dorrigo),,,,,,,,,,2024-04-17 00:00:00+00,-30.4211,BELLINGEN,,,,60,TRUE,152.77917,,"0000076,0060,A1",,TRUE,,,,North,Other,Rotary Rest Area - Thora,628,WATERFALL WAY,76,,TRUE,,Right,,Temporarily Closed,,THORA,,0,,TRUE,Light Vehicle Only,Rainwater Tank
0104000020E610000001000000010100000083FA96395D95624095248BA6B3C740C0,3892,0104000020110F0000010000000101000000DA32CF9BDC906F4191CC11B3B3494EC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Other Rest Area,,,2km north of Canowindra Town Centre,TRUE,,,,,,,,,2024-04-17 00:00:00+00,-33.56017,CABONNE,,,TRUE,106,TRUE,148.66763,,"0000310,0106,A1",,TRUE,TRUE,,,West,Council,Morris Park,4008,RODD ST,310,,TRUE,TRUE,Left,,Open,,CANOWINDRA,,4,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Town Supply
0104000020E61000000100000001010000007138F3AB395D62407D05F52D73EA3DC0,3893,0104000020110F00000100000001010000001F29461481316F418F79A4EFBEA54AC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Class 4 Heavy Vehicle Rest Area,,,8.0km East of Brewarrina Bridge,,,,,,,,,,2024-04-17 00:00:00+00,-29.91582,BREWARRINA,,,,695,TRUE,146.91329,,"0000029,0695,A2",,TRUE,,,,West,Transport for NSW,Cato Bridge Rest Area,1778,KAMILAROI HIGHWAY,29,,TRUE,,Left,,,,BREWARRINA,,0,,TRUE,Light Vehicle Only,Water Truck
0104000020E6100000010000000101000000A4FCA4DAA7AC6240C10151F701903DC0,3894,0104000020110F00000100000001010000004DA0F4BB6CB86F41B8DE7518484D4AC1,,,Both,Both Directions,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,45.32km West of Moree,,,,,,,,,,2024-04-17 00:00:00+00,-29.56253,MOREE PLAINS,,,,740,TRUE,149.39549,,"0000012,0740,A1",,TRUE,,,,West,Transport for NSW,Rest area at Moree,1360,GWYDIR HIGHWAY,12,,TRUE,,Right,,,,MOREE,,1,,TRUE,Light Vehicle Only,Rainwater Tank
0104000020E61000000100000001010000004CE0D6DD3C9662401EFDE505D89740C0,3895,0104000020110F0000010000000101000000173B847C58926F41AA87A8D95BE84DC1,,,Both,Both Directions,,,,,,A,,Light Vehicle Only Rest Area,,,Manildra,,,,,,,,,,2024-04-17 00:00:00+00,-33.18628,CABONNE,,,TRUE,60,TRUE,148.69493,,"0000061,0060,A2",,TRUE,TRUE,,,West,Other,Manildra Lions Park,1558,ORANGE-PARKES RD,61,,TRUE,,Left,,,,MANILDRA,,0,,TRUE,Light Vehicle Only,Town Supply
0104000020E6100000010000000101000000B459F5B9DA046340FAA3E1067C4640C0,3896,0104000020110F0000010000000101000000CAFC469C1E2770410056DD2CD2434DC1,,,Prescribed,Both Directions,TRUE,,,,,B,Physical Seperation,Class 3 Heavy Vehicle Rest Area,,,77km from Newcastle,TRUE,TRUE,,,,,,,,2024-04-17 00:00:00+00,-32.55066,MID-COAST,,,TRUE,1857,TRUE,152.1517,,"0000010,1857,B2",TRUE,TRUE,,,,North,Transport for NSW,Nerong Waterholes Rest Area,123,Pacific Highway,10,,,TRUE,Left,,Open,,NERONG,,4,,,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E6100000010000000101000000BD18CA89767B62406AE190B8C7AA3FC0,3897,0104000020110F000001000000010100000023EB51B8DD646F41484C694306614CC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,79km from Gilgrandra (4.3km N Warren),,,,,,,,,,2024-04-17 00:00:00+00,-31.66711,WARREN,,,,1100,TRUE,147.85822,,"0000011,1100,A1",,TRUE,,,,West,Transport for NSW,Ewenma Waste Disposal Depot,1679,OXLEY HIGHWAY,11,,TRUE,,Right,,,,BEEMUNNEL,,0,,TRUE,Light Vehicle Only,None
0104000020E6100000010000000101000000713D0AD7A3D7624018FC332E1C1441C0,3898,0104000020110F0000010000000101000000EDF7480EB80070413DBE68CFFEE54EC1,,,Prescribed,Southbound,TRUE,,,,,B,,Class 2 Heavy Vehicle Rest Area,,,23km South of Campbelltown,,,,,,,,,,2024-04-17 00:00:00+00,-34.15711,WOLLONDILLY,,,TRUE,751,,150.73875,,"0000002,0751,B1",,TRUE,,TRUE,TRUE,Greater Sydney,Transport for NSW,Partridge VC Rest Area S/B,80,HUME HIGHWAY,2,,,,Left,,,,MENANGLE,,3,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000BE13B35E0CCE624037EEA59BC4C440C0,3899,0104000020110F000001000000010100000025F9A23F25F16F41C7A978FCB8434EC1,,,Both,Both Directions,,,TRUE,,,A,,Rest Area,,,39km from Lithgow,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-33.53725,BLUE MOUNTAINS,,,,540,,150.43901,,"0000184,0540,A1",,TRUE,,,,West,Council,Berambing Picnic Area,818,BELLS LINE OF RD,184,,,,Right,,,,BERAMBING,,1,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000006B82A8FB0036624024E7460378833FC0,3900,0104000020110F0000010000000101000000C28A8BF5E1EE6E4172F67F43D4394CC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,13.1km West of Cobar,,,,,,,,,,2024-04-17 00:00:00+00,-31.51355,COBAR,,,,100,TRUE,145.68762,,"0000008,0100,A2",,,,,,West,Transport for NSW,Cobar Stop,1414,BARRIER HIGHWAY,8,,,,Right,,,,COBAR,,0,,,HEAVY VEHICLES ONLY,None
0104000020E610000001000000010100000042EC4CA1F3A4624092A47D57041B42C0,3901,0104000020110F0000010000000101000000453799B656AB6F41972BF2D1398450C1,,,Prescribed,,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,4km North of Cooma,,,,,,,,,,2024-04-17 00:00:00+00,-36.21107,SNOWY MONARO REGIONAL,,,,1260,,149.15474,,"0000019,1260,A1",,,,,,South,Transport for NSW,North of Cooma (north of Yallakool Rd) BD,3212,MONARO HIGHWAY,19,,,,Left,,,,COOMA,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000007AE40F069E706240E5A9CDAACFE140C0,3902,0104000020110F000001000000010100000052EBD68771526F417E66C176FC7E4EC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Class 4 Heavy Vehicle Rest Area,,,36km from West Wyalong and  68km to Forbes,,,,,,,,,,2024-04-17 00:00:00+00,-33.76415,BLAND,,,,2490,TRUE,147.51929,,"0000017,2490,A4",,TRUE,,,,South,Transport for NSW,Marsden Rest Area-South Bound,781,NEWELL HIGHWAY,17,,TRUE,TRUE,Right,,,,BACK CREEK,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Other
0104000020E610000001000000010100000048FE60E0B9F36140D75C31CEDFB43FC0,3903,0104000020110F0000010000000101000000310C0D9F4D7E6E41049FA164196B4CC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,65.4km West of Emmdale,,,,,,,,,,2024-04-17 00:00:00+00,-31.70654,CENTRAL DARLING,,,,220,TRUE,143.61644,,"0000008,0220,A2",,,,,,West,Transport for NSW,,1291,BARRIER HIGHWAY,8,,,,Right,,,,WILCANNIA,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000B532E197FAB96240DA0DE4A084993DC0,3904,0104000020110F00000100000001010000004D99CB370ECF6F41F92F19C491564AC1,,,Both,Both Directions,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,16.4km South of Moree (Heber ST),,,,,,,,,,2024-04-17 00:00:00+00,-29.59968,MOREE PLAINS,,,,3270,TRUE,149.81184,,"0000017,3270,A1",,TRUE,,,,West,Transport for NSW,Tycannah Rest Area  S/B,1174,NEWELL HIGHWAY,17,,TRUE,,Right,,,,MOREE,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000005C8FC2F528246340BF4CEA0434413EC0,3905,0104000020110F00000100000001010000006FB6001AB5417041B0016BACE5FA4AC1,,,Counter,,,,,,,C,,Class 5 Heavy Vehicle Rest Area,,,6.0km North of Coffs Harbour,,,,,,,,,,2024-04-17 00:00:00+00,-30.2547,COFFS HARBOUR,,,,2565,,153.13,,"0000010,2565,C1",,,,,,North,Transport for NSW,Korora School Southbound,1988,PACIFIC HIGHWAY,10,,,,Right,,,,KORORA,,0,,,HEAVY VEHICLES ONLY,None
0104000020E61000000100000001010000007FD93D7958CD62405D0A70253BB641C0,3906,0104000020110F0000010000000101000000373C34ADF3EF6F41E876AEEAA91A50C1,,,Counter,,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,0.969KM NORTH OF BRIDGE OVER LAKE TABOURIE N/B,,,,,,,,,,2024-04-17 00:00:00+00,-35.42368,SHOALHAVEN,,,,1810,,150.41705,,"0000001,1810,A1",,,,,,South,Transport for NSW,LAKE TABOURIE N/B,3144,PRINCES HIGHWAY,1,,,,Right,,,,WOODBURN,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000D1AE42CA4F1A6340F595153598763FC0,3907,0104000020110F000001000000010100000020DD04DF57397041ABF262C6012D4CC1,,,Prescribed,Southbound,,,,,,B,,Class 1 Heavy Vehicle Rest Area,,,10.1km from Port Macquarie,,,,,,,,,,2024-04-17 00:00:00+00,-31.46326,PORT MACQUARIE-HASTINGS,,,,175,TRUE,152.82224,,"0000011,0175,B1",,,,,,North,Other,Port Macquarie Service Centre,4006,Oxley Highway,11,,,,Left,,,,THRUMSTER,,1,,,BOTH LIGHT AND HEAVY VEHICLES,Town Supply
0104000020E610000001000000010100000094D920938CB161407539F180B2E93FC0,3908,0104000020110F0000010000000101000000CDBF8F1DE50D6E41B4046219E49F4CC1,,,Prescribed,Westbound,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,66.4km West of Topar Roadhouse,,,,,,,,,,2024-04-17 00:00:00+00,-31.91288,UNINCORPORATED - FAR WEST AREA,,,,390,TRUE,141.54841,,"0000008,0390,A1",,,,,,West,Transport for NSW,Broken Hill East informal area,1338,BARRIER HIGHWAY,8,,,,Left,,,,BROKEN HILL,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000D717096D398662405A328B89CD773EC0,3909,0104000020110F000001000000010100000017A6872C25776F4155B6C5A1A3304BC1,,,Both,Both Directions,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,62.5km North of Coonamble (Aberford St),,,,,,,,,,2024-04-17 00:00:00+00,-30.46798,COONAMBLE,,,TRUE,3180,TRUE,148.19451,,"0000018,3180,A1",,TRUE,,,,West,Transport for NSW,Wingadee Rest Area,1620,CASTLEREAGH HIGHWAY,18,,TRUE,,Left,,,,WINGADEE,,1,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E6100000010000000101000000C6F99B50881A6240359D662C9A4241C0,3910,0104000020110F0000010000000101000000820DBD4338C06E41BE96A8BBA2454FC1,,,Both,Both Directions,,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,2km from Hay and 129km to Balranald,,,,,,,,,,2024-04-17 00:00:00+00,-34.52033,HAY,,,,380,TRUE,144.82914,,"0000014,0380,A1",,,,,,South,Transport for NSW,Golf Club - Eastbound,237,STURT HIGHWAY,14,,,,Right,,,,HAY SOUTH,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000A9D903ADC0CE624024271C25AF9241C0,3911,0104000020110F0000010000000101000000B32C2E8457F26F41FF3757CF5BEB4FC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,37km South of Nowra,,,,,,,,,,2024-04-17 00:00:00+00,-35.14597,SHOALHAVEN,,,,1670,TRUE,150.46102,,"0000001,1670,A2",,TRUE,,,,South,Transport for NSW,Table and Chairs N/B,349,PRINCES HIGHWAY,1,,,,Right,,,,TULLARWALLA,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000639CBF09857F62409DF8CEDA6DB340C0,3912,0104000020110F0000010000000101000000D54B6BB7C16B6F41D8CB158E6A204EC1,,,Prescribed,,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,,,,,,,,,,,2024-04-17 00:00:00+00,-33.40179,FORBES,,,,2555,,147.98499,,"0000017,2555,A1",,,,,,West,Transport for NSW,Metro Petroleum Forbes,773,WEST WYALONG RD,17,,,,Left,,,,FORBES,,0,,,HEAVY VEHICLES ONLY,Other
0104000020E61000000100000001010000000E10CCD1E3C86240F8697FD93D1140C0,3913,0104000020110F0000010000000101000000DBE02C2962E86F41D3564E8EC6D84CC1,,,Counter,Southbound,TRUE,,,,,A,Physical Seperation,Other Rest Area,,,8km from Merriwa,,,,,,,,,,2024-04-17 00:00:00+00,-32.1347,UPPER HUNTER,,,,250,TRUE,150.27781,,"0000027,0250,A2",,TRUE,,,,North,Transport for NSW,Five Mile Rest Area,1720,GOLDEN HIGHWAY,27,,TRUE,TRUE,Right,,Open,,MERRIWA,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000F5D6C056090763406D9D0F5D50EF3CC0,3914,0104000020110F00000100000001010000004F664B0AF9287041D768DB58DCB049C1,,,Counter,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,98km West of Casino,,,,,,,,,,2024-04-17 00:00:00+00,-28.93482,TENTERFIELD,,,,430,TRUE,152.21989,,"0000016,0430,A2",,,,,,North,Transport for NSW,Clear Creek,622,BRUXNER HIGHWAY,16,,,,Right,,,,SANDY HILL,,0,,,HEAVY VEHICLES ONLY,None
0104000020E61000000100000001010000006DE7FBA9F11E634039EB75E09C813CC0,3915,0104000020110F0000010000000101000000D052C508473D7041362D8BF39E4649C1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,14.1km North of Kyogle,,,,,,,,,,2024-04-17 00:00:00+00,-28.5063,KYOGLE,,,,410,TRUE,152.967,,"0000083,0410,A6",,TRUE,,,,North,Council,Wiangaree Town Rest Area,1837,SUMMERLAND WAY,83,,,,Left,,,,WIANGAREE,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000F52D73BA2C176340AE91200725B43FC0,3916,0104000020110F0000010000000101000000AFC39FD4AD3670413CE8D6EF5E6A4CC1,,,Prescribed,Southbound,,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,42.4km North of Taree,,,,,,,,,,2024-04-17 00:00:00+00,-31.70369,PORT MACQUARIE-HASTINGS,,,,2090,,152.72421,,"0000010,2090,B1",,,,,,North,Transport for NSW,Algona Road Truck Stopping Bay NB,3286,PACIFIC HIGHWAY,10,,,,Left,,,,MIDDLE BROTHER,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000C7BAB88D06236340E5E0B4E045EF3DC0,3917,0104000020110F0000010000000101000000556D9675BE407041FA81FAE078AA4AC1,,,Both,Both Directions,TRUE,,,,,C,Physical Seperation,Class 3 Heavy Vehicle Rest Area,,,51km from Coffs Harbour,,,,,,,,,,2024-04-17 00:00:00+00,-29.93466,CLARENCE VALLEY,,,TRUE,2649,,153.09455,,"0000010,2649,C1",,,,,,North,Private,Halfway Creek Service Centre,4019,Pacific Highway,10,,,,Right,,Open,,HALFWAY CREEK,,2,,,BOTH LIGHT AND HEAVY VEHICLES,
0104000020E61000000100000001010000000FEECEDA6D4B62403B64D97745E841C0,3918,0104000020110F0000010000000101000000AC06CE9046136F41EC0CA0D0F14E50C1,,,Both,Both Directions,TRUE,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,68km from Albury and  78km to Finley,,,,,,,,,,2024-04-17 00:00:00+00,-35.81462,FEDERATION,,,TRUE,1190,TRUE,146.35716,,"0000020,1190,A1",,TRUE,,,,South,Transport for NSW,Lowesdale Rest Area,1506,RIVERINA HIGHWAY,20,,TRUE,,Right,,Open,,COREEN,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000AF25E4839E8E6240BA09DE02093A3FC0,3919,0104000020110F0000010000000101000000B9F74B9E67856F416A00AACAC8F04BC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,63.9km North of Gilgandra (SH17),,,,,,,,,,2024-04-17 00:00:00+00,-31.2267,COONAMBLE,,,,3090,TRUE,148.45685,,"0000018,3090,A1",,TRUE,,,,West,Council,John Oxley Rest Area,1768,CASTLEREAGH HIGHWAY,18,,TRUE,,Right,,,,GULARGAMBONE,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000007B6649809ADA6240981832C9C8893FC0,3920,0104000020110F0000010000000101000000FFBF0D633C037041DC7D62261F404CC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,102.1km from Muswellbrook,,,,,,,,,,2024-04-17 00:00:00+00,-31.53822,LIVERPOOL PLAINS,,,,840,TRUE,150.83136,,"0000009,0840,A1",,TRUE,TRUE,,,North,Council,First Fleet Memorial Garden Wallabadah,1929,NEW ENGLAND HIGHWAY,9,,TRUE,,Left,,,,WALLABADAH,,1,,TRUE,Light Vehicle Only,Rainwater Tank
0104000020E61000000100000001010000004D2D5BEB8B1A6240A01F0F289B4241C0,3921,0104000020110F000001000000010100000051EE1D633EC06E41B5E879C2A4454FC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,2km from Hay and 129km to Balranald,,,,,,,,,,2024-04-17 00:00:00+00,-34.52036,HAY,,,,380,TRUE,144.82958,,"0000014,0380,A1",,,,,,South,Transport for NSW,Golf Club - Westbound,236,STURT HIGHWAY,14,,,,Left,,,,HAY SOUTH,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E610000001000000010100000098DD938785B962404EA96CCA156640C0,3922,0104000020110F0000010000000101000000D1599E5F47CE6F41DCB3F4C196834DC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,85.15km from Mudgee turnoff,,,,,,,,,,2024-04-17 00:00:00+00,-32.79754,MID-WESTERN REGIONAL,,,,1110,TRUE,149.79755,,"0000018,1110,A2",,TRUE,,,,West,Transport for NSW,Cudgegong,930,CASTLEREAGH HIGHWAY,18,,TRUE,,Right,,,,CUDGEGONG,,1,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000C5724BAB217E624084C51E85EB5941C0,3923,0104000020110F000001000000010100000011A0271666696F41B071F49BC2754FC1,,,Both,Both Directions,,,,,,A,,Light Vehicle Only Rest Area,,,41km from Junee and 11km to Cootamundra,,,,,,,,,,2024-04-17 00:00:00+00,-34.7025,COOTAMUNDRA-GUNDAGAI REGIONAL,,,,390,TRUE,147.94161,,"0000078,0390,A2",,TRUE,,,,South,Other,Rotary Park,703,OLYMPIC HIGHWAY,78,,TRUE,,Right,,,,COOTAMUNDRA,,2,,TRUE,Light Vehicle Only,Water Truck
0104000020E6100000010000000101000000AF7C96E7C1E96240B8F7A067B3CA3DC0,3924,0104000020110F0000010000000101000000CAF6612A1B1070416C692DD3A7864AC1,,,Prescribed,Eastbound,,,,,,A,Main Carriageway,Class 5 Heavy Vehicle Rest Area,,,46.9km West of Glenn Innes,,,,,,,,,,2024-04-17 00:00:00+00,-29.7918,INVERELL,,,,350,TRUE,151.30492,,"0000012,0350,A1",,TRUE,,,,North,Transport for NSW,Schumachers Eastbound,716,GWYDIR HIGHWAY,12,,,,Left,,Open,,ELSMORE,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000006FD39FFD481663405A84B471C4BA3FC0,3925,0104000020110F000001000000010100000060EEB669EC3570414F7E64A5FB704CC1,,,Both,Both Directions,TRUE,TRUE,,,,R,Physical Seperation,Light Vehicle Only Rest Area,,,38.0km north of Taree,,,,,,,,,,2024-04-17 00:00:00+00,-31.72956,MID-COAST,,,TRUE,2065,TRUE,152.69641,,"0000010,2065,R1",TRUE,TRUE,TRUE,,,North,Private,Johns River Rest Area,3398,ROFF TO JOHNS RIVER,10,,TRUE,,Right,,Open,,JOHNS RIVER,,2,TRUE,TRUE,Light Vehicle Only,Rainwater Tank
0104000020E6100000010000000101000000D6FF39CC976F6240360A9BAC51B73FC0,3926,0104000020110F000001000000010100000031080F1DB4506F41006F0C3A8A6D4CC1,,,Both,Both Directions,,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,26.1km NW of HW11 Nevertire,,,,,,,,,,2024-04-17 00:00:00+00,-31.71609,WARREN,,,TRUE,950,TRUE,147.48728,,"0000007,0950,A1",,,,,,West,Transport for NSW,West of Nevertire,1056,MITCHELL HIGHWAY,7,,TRUE,,Right,,,,MULLENGUDGERY,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E61000000100000001010000004148163081BF6240F517A14ACD9240C0,3927,0104000020110F00000100000001010000006CB2950C71D86F414A7543B620DE4DC1,,,Both,Both Directions,,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,36.9km from Mudgee turnoff,,,,,,,,,,2024-04-17 00:00:00+00,-33.14689,LITHGOW CITY,,,,1065,TRUE,149.98452,,"0000018,1065,A1",,TRUE,TRUE,,,West,Other,Capertee.,563,CASTLEREAGH HIGHWAY,18,,TRUE,,Left,,,,CAPERTEE,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E6100000010000000101000000DE8E705AF0D5614016C4921D1BB93FC0,3928,0104000020110F00000100000001010000002D641DE7B44B6E41858DC1F3526F4CC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Other Rest Area,,,74.3km West of Wicannia,,,,,,,,,,2024-04-17 00:00:00+00,-31.72307,UNINCORPORATED - FAR WEST AREA,,,TRUE,330,TRUE,142.68559,,"0000008,0330,A1",,TRUE,TRUE,,,West,Transport for NSW,Spring Hills Rest Area,1312,BARRIER HIGHWAY,8,,TRUE,,Right,,,,LITTLE TOPAR,,3,,TRUE,Light Vehicle Only,Water Truck
0104000020E61000000100000001010000001092054CE041624035FB8381E73E3EC0,3929,0104000020110F0000010000000101000000327A298A0C036F419D76BF0FA3F84AC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Class 5 Heavy Vehicle Rest Area,,,19.5km SouthEast of Bourke,,,,,,,,,,2024-04-17 00:00:00+00,-30.24572,BOURKE,,,,1141,TRUE,146.05863,,"0000007,1141,A1",,TRUE,,,,West,Transport for NSW,,1107,MITCHELL HIGHWAY,7,,TRUE,,Left,,,,BOURKE,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000006C95607138AE624015FE3D5C724C42C0,3930,0104000020110F000001000000010100000013DCB12C15BB6F41ED4560BC62B850C1,,,Both,Both Directions,TRUE,,,,,A,,Light Vehicle Only Rest Area,,,15km West of Bemboka,,,,,,,,,,2024-04-17 00:00:00+00,-36.59724,BEGA VALLEY,,,,170,TRUE,149.44439,TRUE,"0000004,0170,A2",,TRUE,,,,South,National Parks and Wildlife Service,Fred Pipers Lookout Brown Mountain,365,SNOWY MOUNTAINS HIGHWAY,4,,,,Left,,,,BEMBOKA,,0,,,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E61000000100000001010000004EB4AB90F2D362402C905FEAE7E140C0,3931,0104000020110F0000010000000101000000BAA293772AFB6F41F09D48022E7F4EC1,,,Prescribed,Westbound,,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,22km from Fish River bridge,,,,,,,,,,2024-04-17 00:00:00+00,-33.76489,BLUE MOUNTAINS,,,,1190,TRUE,150.62336,,"0000005,1190,B2",,,,,,West,Transport for NSW,Glenbrook,938,GREAT WESTERN HWY,5,,,,Left,,,,GLENBROOK,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E610000001000000010100000054E3A59BC4006340DF39F163CC0D3DC0,3932,0104000020110F000001000000010100000050304B24A6237041F7E4310B76CE49C1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,126.5km West of Casino,,,,,,,,,,2024-04-17 00:00:00+00,-29.0539,TENTERFIELD,,,TRUE,460,TRUE,152.024,,"0000016,0460,A1",,TRUE,,,,North,Other,Market Square Park,1799,CLARENCE STREET,16,,TRUE,,Left,,,,TENTERFIELD,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E6100000010000000101000000B5FD2B2B4DC762400CADA696AD4D41C0,3933,0104000020110F000001000000010100000073FC636CAFE56F4199E4C4407B5C4FC1,,,Prescribed,Westbound,TRUE,,,,,B,,Class 1 Heavy Vehicle Rest Area,,,30km South of Mittagong,,,,,,,,,,2024-04-17 00:00:00+00,-34.60686,WINGECARRIBEE,,,TRUE,1087,TRUE,150.22817,,"0000002,1087,B1",,,,TRUE,TRUE,South,Other,Sallys Cnr Service Centre S/B,87,HUME HIGHWAY,2,,,,Left,,,,SUTTON FOREST,,6,,,BOTH LIGHT AND HEAVY VEHICLES,Town Supply
0104000020E61000000100000001010000002332ACE28DB262404F35D53E1D6B41C0,3934,0104000020110F000001000000010100000009B4A6AC71C26F41E5D5668550994FC1,,,Counter,Westbound,,,,,,C,,Class 5 Heavy Vehicle Rest Area,,,17km South of Goulburn,,,,,,,,,,2024-04-17 00:00:00+00,-34.83683,GOULBURN MULWAREE,,,,1085,,149.57982,,"0000003,1085,C1",,,,,,South,Transport for NSW,Truck Stopping Area Wollogorang,318,FEDERAL HIGHWAY,3,,TRUE,,Right,,,,YARRA,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000009B8F6B43C5226340D97DA01518523EC0,3935,0104000020110F0000010000000101000000B34A20028740704188AF0A9D820B4BC1,,,Counter,Southbound,TRUE,TRUE,,,,C,Physical Seperation,Service Centre,,,0 km from Stadium Drive Coffs Harbour,,,,,TRUE,TRUE,,,,2024-04-17 00:00:00+00,-30.32068,COFFS HARBOUR,,,TRUE,2490,TRUE,153.08658,,"0000010,2490,C1",,TRUE,,,,North,Private,Coffs South Service Centre,4134,PACIFIC HIGHWAY,10,,,,Right,,Open,,COFFS HARBOUR,,2,,,Light Vehicle Only,
